JobIDRaw|Start|Elapsed|AllocTRES|State
3827177.extern|2025-03-18T09:09:14|00:12:11|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827178|2025-03-18T09:09:14|00:12:11|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|CANCELLED by 364274
3827178.batch|2025-03-18T09:09:14|00:12:12|cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|CANCELLED
3827178.extern|2025-03-18T09:09:14|00:12:11|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827179|2025-03-18T09:09:14|00:12:11|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|CANCELLED by 364274
3827179.batch|2025-03-18T09:09:14|00:12:12|cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|CANCELLED
3827179.extern|2025-03-18T09:09:14|00:12:11|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827180|2025-03-18T09:09:14|00:12:11|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|CANCELLED by 364274
3827180.batch|2025-03-18T09:09:14|00:12:12|cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|CANCELLED
3827180.extern|2025-03-18T09:09:14|00:12:11|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827181|2025-03-18T09:09:14|00:07:11|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827181.batch|2025-03-18T09:09:14|00:07:11|cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827181.extern|2025-03-18T09:09:14|00:07:11|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827196|2025-03-18T09:22:35|00:01:07|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|CANCELLED by 364274
3827196.batch|2025-03-18T09:22:35|00:01:08|cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|CANCELLED
3827196.extern|2025-03-18T09:22:35|00:01:07|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827197|2025-03-18T09:22:38|00:01:04|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|CANCELLED by 364274
3827197.batch|2025-03-18T09:22:38|00:01:05|cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|CANCELLED
3827197.extern|2025-03-18T09:22:38|00:01:04|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827198|2025-03-18T09:22:41|00:01:01|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|CANCELLED by 364274
3827198.batch|2025-03-18T09:22:41|00:01:02|cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|CANCELLED
3827198.extern|2025-03-18T09:22:41|00:01:01|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827199|2025-03-18T09:22:44|00:00:58|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|CANCELLED by 364274
3827199.batch|2025-03-18T09:22:44|00:00:59|cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|CANCELLED
3827199.extern|2025-03-18T09:22:44|00:00:58|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827200|2025-03-18T09:22:47|00:00:55|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|CANCELLED by 364274
3827200.batch|2025-03-18T09:22:47|00:00:56|cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|CANCELLED
3827200.extern|2025-03-18T09:22:47|00:00:55|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827201|2025-03-18T09:22:51|00:00:51|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|CANCELLED by 364274
3827201.batch|2025-03-18T09:22:51|00:00:52|cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|CANCELLED
3827201.extern|2025-03-18T09:22:51|00:00:51|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827202|2025-03-18T09:22:54|00:00:48|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|CANCELLED by 364274
3827202.batch|2025-03-18T09:22:54|00:00:49|cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|CANCELLED
3827202.extern|2025-03-18T09:22:54|00:00:48|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827205|2025-03-18T09:24:45|00:53:27|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827205.batch|2025-03-18T09:24:45|00:53:27|cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827205.extern|2025-03-18T09:24:45|00:53:27|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827206|2025-03-18T09:24:48|00:18:17|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827206.batch|2025-03-18T09:24:48|00:18:17|cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827206.extern|2025-03-18T09:24:48|00:18:17|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827207|2025-03-18T09:24:51|00:10:24|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827207.batch|2025-03-18T09:24:51|00:10:24|cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827207.extern|2025-03-18T09:24:51|00:10:24|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827208|2025-03-18T09:24:54|00:07:31|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827208.batch|2025-03-18T09:24:54|00:07:31|cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827208.extern|2025-03-18T09:24:54|00:07:31|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827209|2025-03-18T09:24:57|00:05:53|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827209.batch|2025-03-18T09:24:57|00:05:53|cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827209.extern|2025-03-18T09:24:57|00:05:53|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827210|2025-03-18T09:25:00|00:05:13|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827210.batch|2025-03-18T09:25:00|00:05:13|cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827210.extern|2025-03-18T09:25:00|00:05:13|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827211|2025-03-18T09:25:04|00:04:34|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827211.batch|2025-03-18T09:25:04|00:04:34|cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827211.extern|2025-03-18T09:25:04|00:04:34|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827214|2025-03-18T09:26:19|00:49:04|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827214.batch|2025-03-18T09:26:19|00:49:04|cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827214.extern|2025-03-18T09:26:19|00:49:04|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827215|2025-03-18T09:26:19|00:18:29|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827215.batch|2025-03-18T09:26:19|00:18:29|cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827215.extern|2025-03-18T09:26:19|00:18:29|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827216|2025-03-18T09:26:49|00:10:29|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827216.batch|2025-03-18T09:26:49|00:10:29|cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827216.extern|2025-03-18T09:26:49|00:10:29|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827218|2025-03-18T09:26:49|00:07:47|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827218.batch|2025-03-18T09:26:49|00:07:47|cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827218.extern|2025-03-18T09:26:49|00:07:47|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827219|2025-03-18T09:26:49|00:06:11|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827219.batch|2025-03-18T09:26:49|00:06:11|cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827219.extern|2025-03-18T09:26:49|00:06:11|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827220|2025-03-18T09:26:49|00:05:31|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827220.batch|2025-03-18T09:26:49|00:05:31|cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827220.extern|2025-03-18T09:26:49|00:05:31|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827221|2025-03-18T09:26:49|00:05:08|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827221.batch|2025-03-18T09:26:49|00:05:08|cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827221.extern|2025-03-18T09:26:49|00:05:08|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827232|2025-03-18T09:37:04|00:48:45|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827232.batch|2025-03-18T09:37:04|00:48:45|cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827232.extern|2025-03-18T09:37:04|00:48:45|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827233|2025-03-18T09:37:07|00:18:22|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827233.batch|2025-03-18T09:37:07|00:18:22|cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827233.extern|2025-03-18T09:37:07|00:18:22|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827234|2025-03-18T09:37:10|00:10:20|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827234.batch|2025-03-18T09:37:10|00:10:20|cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827234.extern|2025-03-18T09:37:10|00:10:20|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827235|2025-03-18T09:37:13|00:07:41|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827235.batch|2025-03-18T09:37:13|00:07:41|cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827235.extern|2025-03-18T09:37:13|00:07:41|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827236|2025-03-18T09:37:16|00:05:58|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827236.batch|2025-03-18T09:37:16|00:05:58|cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827236.extern|2025-03-18T09:37:16|00:05:58|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827237|2025-03-18T09:37:19|00:04:59|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827237.batch|2025-03-18T09:37:19|00:04:59|cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827237.extern|2025-03-18T09:37:19|00:04:59|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827239|2025-03-18T09:37:25|00:04:30|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827239.batch|2025-03-18T09:37:25|00:04:30|cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827239.extern|2025-03-18T09:37:25|00:04:30|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827250|2025-03-18T09:47:14|00:48:36|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827250.batch|2025-03-18T09:47:14|00:48:36|cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827250.extern|2025-03-18T09:47:14|00:48:36|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827251|2025-03-18T09:47:17|00:18:17|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827251.batch|2025-03-18T09:47:17|00:18:17|cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827251.extern|2025-03-18T09:47:17|00:18:17|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827252|2025-03-18T09:47:20|00:10:18|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827252.batch|2025-03-18T09:47:20|00:10:18|cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827252.extern|2025-03-18T09:47:20|00:10:18|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827253|2025-03-18T09:47:23|00:07:31|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827253.batch|2025-03-18T09:47:23|00:07:31|cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827253.extern|2025-03-18T09:47:23|00:07:31|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827254|2025-03-18T09:47:26|00:06:06|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827254.batch|2025-03-18T09:47:26|00:06:06|cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827254.extern|2025-03-18T09:47:26|00:06:06|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827255|2025-03-18T09:47:29|00:05:10|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827255.batch|2025-03-18T09:47:29|00:05:10|cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827255.extern|2025-03-18T09:47:29|00:05:10|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827256|2025-03-18T09:47:32|00:04:36|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827256.batch|2025-03-18T09:47:32|00:04:36|cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827256.extern|2025-03-18T09:47:32|00:04:36|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827413|2025-03-18T11:02:13|00:02:07|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|CANCELLED by 364274
3827413.extern|2025-03-18T11:02:13|00:02:08|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3827420|2025-03-18T11:04:44|01:14:43|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|CANCELLED by 364274
3827420.extern|2025-03-18T11:04:44|01:14:44|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3827640|2025-03-18T12:24:01|00:01:13|billing=184,cpu=16,gres/gpu:a100=1,gres/gpu=1,mem=62.50G,node=1|FAILED
3827640.batch|2025-03-18T12:24:01|00:01:13|cpu=16,gres/gpu:a100=1,gres/gpu=1,mem=62.50G,node=1|FAILED
3827640.extern|2025-03-18T12:24:01|00:01:13|billing=184,cpu=16,gres/gpu:a100=1,gres/gpu=1,mem=62.50G,node=1|COMPLETED
3827655|2025-03-18T12:27:03|00:06:21|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|CANCELLED by 364274
3827655.batch|2025-03-18T12:27:03|00:06:22|cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|CANCELLED
3827655.extern|2025-03-18T12:27:03|00:06:21|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3827678|2025-03-18T12:30:34|00:11:43|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|CANCELLED by 364274
3827678.batch|2025-03-18T12:30:34|00:11:44|cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|CANCELLED
3827678.extern|2025-03-18T12:30:34|00:11:43|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3827690|2025-03-18T12:34:06|00:08:11|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|CANCELLED by 364274
3827690.batch|2025-03-18T12:34:06|00:08:12|cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|CANCELLED
3827690.extern|2025-03-18T12:34:06|00:08:11|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3827700|2025-03-18T12:34:36|00:07:41|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|CANCELLED by 364274
3827700.batch|2025-03-18T12:34:36|00:07:42|cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|CANCELLED
3827700.extern|2025-03-18T12:34:36|00:07:41|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3827739|2025-03-18T12:43:09|00:07:58|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|CANCELLED by 364274
3827739.batch|2025-03-18T12:43:09|00:08:02|cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|CANCELLED
3827739.extern|2025-03-18T12:43:09|00:07:58|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3827749|2025-03-18T12:44:09|00:06:56|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|CANCELLED by 364274
3827749.batch|2025-03-18T12:44:09|00:06:57|cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|CANCELLED
3827749.extern|2025-03-18T12:44:09|00:06:56|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3827786|2025-03-18T12:50:41|00:19:10|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|CANCELLED by 364274
3827786.batch|2025-03-18T12:50:41|00:19:11|cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|CANCELLED
3827786.extern|2025-03-18T12:50:41|00:19:10|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3827917|2025-03-18T13:02:16|00:07:35|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|CANCELLED by 364274
3827917.batch|2025-03-18T13:02:16|00:07:36|cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|CANCELLED
3827917.extern|2025-03-18T13:02:16|00:07:35|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3828042|2025-03-18T13:12:20|04:59:02|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|CANCELLED by 364274
3828042.batch|2025-03-18T13:12:20|04:59:03|cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|CANCELLED
3828042.extern|2025-03-18T13:12:20|04:59:02|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3832064|2025-03-18T18:14:34|04:28:09|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3832064.batch|2025-03-18T18:14:34|04:28:09|cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3832064.extern|2025-03-18T18:14:34|04:28:09|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3843190|2025-03-20T09:57:29|00:00:22|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|FAILED
3843190.batch|2025-03-20T09:57:29|00:00:22|cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|FAILED
3843190.extern|2025-03-20T09:57:29|00:00:22|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3843230|2025-03-20T10:03:03|00:00:29|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|FAILED
3843230.batch|2025-03-20T10:03:03|00:00:29|cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|FAILED
3843230.extern|2025-03-20T10:03:03|00:00:29|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3843231|None|00:00:00||CANCELLED by 364274
3843269|2025-03-20T10:06:34|01:01:32|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|CANCELLED by 364274
3843269.batch|2025-03-20T10:06:34|01:01:33|cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|CANCELLED
3843269.extern|2025-03-20T10:06:34|01:01:32|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3843709|2025-03-20T10:33:16|00:01:30|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|CANCELLED by 364274
3843709.extern|2025-03-20T10:33:16|00:01:31|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3844214|2025-03-20T10:58:55|00:00:39|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|FAILED
3844214.batch|2025-03-20T10:58:55|00:00:39|cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|FAILED
3844214.extern|2025-03-20T10:58:55|00:00:39|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3844215|2025-03-20T11:00:06|00:00:19|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|FAILED
3844215.batch|2025-03-20T11:00:06|00:00:19|cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|FAILED
3844215.extern|2025-03-20T11:00:06|00:00:19|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3844218|2025-03-20T11:01:50|00:00:33|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|FAILED
3844218.batch|2025-03-20T11:01:50|00:00:33|cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|FAILED
3844218.extern|2025-03-20T11:01:50|00:00:33|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3844221|2025-03-20T11:02:29|00:05:37|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|CANCELLED by 364274
3844221.batch|2025-03-20T11:02:29|00:05:38|cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|CANCELLED
3844221.extern|2025-03-20T11:02:29|00:05:37|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3844228|2025-03-20T11:04:08|00:00:31|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|FAILED
3844228.batch|2025-03-20T11:04:08|00:00:31|cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|FAILED
3844228.extern|2025-03-20T11:04:08|00:00:31|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3845240|2025-03-20T13:48:20|00:07:54|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|CANCELLED by 364274
3845240.extern|2025-03-20T13:48:20|00:07:55|billing=131,cpu=8,gres/gpu:v100=1,gres/gpu=1,mem=187.50G,node=1|COMPLETED
3845468|2025-03-20T14:03:34|00:10:37|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|CANCELLED by 364274
3845468.extern|2025-03-20T14:03:34|00:10:38|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|COMPLETED
3845934|2025-03-20T14:22:55|00:22:56|billing=220,cpu=16,gres/gpu:a100fat=1,gres/gpu=1,mem=250G,node=1|CANCELLED by 364274
